2008.4303800000002,Normal,eyes-sleepless,ears-nyan,back-shiitake : plant-back-04,mouth-confident : beast-mouth-10,horn-teal-shell : aquatic-horn-04,tail-cattail : plant-tail-04,,,,
,Normal,eyes-robin,ears-sakura,back-watering-can : plant-back-08,mouth-piranha : aquatic-mouth-10,horn-anemone : aquatic-horn-08,tail-pupae : bug-tail-10,,0.0085,0.01,0.015
,Normal,eyes-gecko,ears-bubblemaker,back-hermit : aquatic-back-02,mouth-lam : aquatic-mouth-02,horn-rose-bud : plant-horn-06,tail-tiny-dino : reptile-tail-06,,3.4,4,6
,Normal,eyes-sleepless,ears-early-bird,back-jaguar : beast-back-06,mouth-goda : beast-mouth-04,horn-imp : beast-horn-04,tail-rice : beast-tail-04,,0.0179,0.021,0.0315
,Normal,eyes-robin,ears-zen,back-scarab : bug-back-10,mouth-piranha : aquatic-mouth-10,horn-dual-blade : beast-horn-10,tail-hare : beast-tail-08,,0.0383,0.045,0.0675
,Normal,eyes-nerdy,ears-leaf-bug,back-bidens : plant-back-06,mouth-goda : beast-mouth-04,horn-cactus : plant-horn-10,tail-carrot : plant-tail-02,,0.0216,0.0254,0.0381
6609.7054,Normal,eyes-little-owl,ears-inkling,back-anemone : aquatic-back-10,mouth-razor-bite : reptile-mouth-08,horn-pocky : beast-horn-08,tail-yam : plant-tail-08,,,,
2659.2,Normal,eyes-blossom,ears-gill,back-timber : beast-back-10,mouth-razor-bite : reptile-mouth-08,horn-scaly-spoon : reptile-horn-08,tail-navaga : aquatic-tail-10,,,,
,Normal,eyes-telescope,ears-inkling,back-anemone : aquatic-back-10,mouth-doubletalk : bird-mouth-02,horn-imp : beast-horn-04,tail-nimo : aquatic-tail-04,,0.0146,0.0171,0.0257
,Normal,eyes-sleepless,ears-beetle-spike,back-hero : beast-back-04,mouth-toothless-bite : reptile-mouth-02,horn-scaly-spear : reptile-horn-04,tail-tiny-dino : reptile-tail-06,,0.0425,0.05,0.075
23274.16,Normal,eyes-gero,ears-zen,back-scarab : bug-back-10,mouth-piranha : aquatic-mouth-10,horn-anemone : aquatic-horn-08,tail-potato-leaf : plant-tail-10,,,,
4986.75,Fuzzy,eyes-dokuganryu,ears-zen,back-watering-can : plant-back-08,mouth-risky-fish : aquatic-mouth-08,horn-parasite : bug-horn-10,tail-gravel-ant : bug-tail-08,,,,
664.58,Normal,eyes-clear,ears-peace-maker,back-goldfish : aquatic-back-06,mouth-catfish : aquatic-mouth-04,horn-bamboo-shoot : plant-horn-02,tail-ranchu : aquatic-tail-08,,,,
298.206,Normal,eyes-zeal,ears-leafy,back-hero : beast-back-04,mouth-mosquito : bug-mouth-02,horn-imp : beast-horn-04,tail-twin-tail : bug-tail-04,,,,
2152.8,Normal,eyes-zeal,ears-friezard,back-snail-shell : bug-back-02,mouth-goda : beast-mouth-04,horn-little-branch : beast-horn-02,tail-tadpole : aquatic-tail-06,,,,
,Normal,eyes-papi,ears-nyan,back-ronin : beast-back-02,mouth-doubletalk : bird-mouth-02,horn-imp : beast-horn-04,tail-fish-snack : bug-tail-06,,0.0765,0.09,0.135
9926.58,Normal,eyes-telescope,ears-zen,back-spiky-wing : bug-back-12,mouth-piranha : aquatic-mouth-10,horn-pliers : bug-horn-08,tail-nut-cracker : beast-tail-10,,,,
9935.849999999999,Normal,eyes-robin,ears-small-frill,back-balloon : bird-back-02,mouth-doubletalk : bird-mouth-02,horn-anemone : aquatic-horn-08,tail-potato-leaf : plant-tail-10,,,,
,Normal,eyes-gecko,ears-clover,back-garish-worm : bug-back-04,mouth-lam : aquatic-mouth-02,horn-caterpillars : bug-horn-06,tail-koi : aquatic-tail-02,,0.204,0.24,0.36
,Normal,eyes-zeal,ears-curved-spine,back-bidens : plant-back-06,mouth-zigzag : plant-mouth-04,horn-imp : beast-horn-04,tail-carrot : plant-tail-02,,0.0468,0.055,0.0825
,Normal,eyes-papi,ears-clover,back-bidens : plant-back-06,mouth-serious : plant-mouth-02,horn-lagging : bug-horn-02,tail-carrot : plant-tail-02,,0.0128,0.015,0.0225
1988.73,Normal,eyes-little-peas,ears-rosa,back-bidens : plant-back-06,mouth-mosquito : bug-mouth-02,horn-unko : reptile-horn-02,tail-tadpole : aquatic-tail-06,,,,
6631.64,Normal,eyes-mavis,ears-clover,back-blue-moon : aquatic-back-04,mouth-lam : aquatic-mouth-02,horn-little-branch : beast-horn-02,tail-carrot : plant-tail-02,,,,
1690.65,Normal,eyes-little-peas,ears-nimo,back-goldfish : aquatic-back-06,mouth-goda : beast-mouth-04,horn-imp : beast-horn-04,tail-tadpole : aquatic-tail-06,,,,
,Normal,eyes-papi,ears-early-bird,back-garish-worm : bug-back-04,mouth-pincer : bug-mouth-04,horn-antenna : bug-horn-04,tail-nimo : aquatic-tail-04,,0.0204,0.024,0.036
,Normal,eyes-papi,ears-rosa,back-green-thorns : reptile-back-06,mouth-serious : plant-mouth-02,horn-rose-bud : plant-horn-06,tail-hatsune : plant-tail-06,,0.0298,0.035,0.0525
,Normal,eyes-papi,ears-rosa,back-bidens : plant-back-06,mouth-serious : plant-mouth-02,horn-little-branch : beast-horn-02,tail-carrot : plant-tail-02,,0.017,0.02,0.03
,Normal,eyes-tricky,ears-bubblemaker,back-goldfish : aquatic-back-06,mouth-nut-cracker : beast-mouth-02,horn-cuckoo : bird-horn-04,tail-nimo : aquatic-tail-04,,0.0595,0.07,0.105
1991.64,Normal,eyes-clear,ears-larva,back-snail-shell : bug-back-02,mouth-kotaro : reptile-mouth-04,horn-bamboo-shoot : plant-horn-02,tail-the-last-one : bird-tail-06,,,,
1990.4160000000002,Normal,eyes-mavis,ears-innocent-lamb,back-turnip : plant-back-02,mouth-serious : plant-mouth-02,horn-teal-shell : aquatic-horn-04,tail-rice : beast-tail-04,,,,
1659.005,Normal,eyes-bookworm,ears-nut-cracker,back-jaguar : beast-back-06,mouth-goda : beast-mouth-04,horn-clamshell : aquatic-horn-06,tail-koi : aquatic-tail-02,,,,
1659.665,Normal,eyes-confused,ears-bubblemaker,back-tri-spikes : reptile-back-04,mouth-zigzag : plant-mouth-04,horn-merry : beast-horn-06,tail-rice : beast-tail-04,,,,
,Normal,eyes-blossom,ears-curly,back-risky-beast : beast-back-08,mouth-herbivore : plant-mouth-08,horn-cactus : plant-horn-10,tail-nut-cracker : beast-tail-10,,0.008,0.0094,0.0141
1955.43288,Fuzzy,eyes-robin,ears-peace-maker,back-timber : beast-back-10,mouth-piranha : aquatic-mouth-10,horn-strawberry-shortcake : plant-horn-08,tail-navaga : aquatic-tail-10,,,,
9952.77,Normal,eyes-kotaro,ears-inkling,back-watering-can : plant-back-08,mouth-razor-bite : reptile-mouth-08,horn-pocky : beast-horn-08,tail-hare : beast-tail-08,,,,
,Normal,eyes-mavis,ears-sidebarb,back-origami : bird-back-04,mouth-herbivore : plant-mouth-08,horn-bamboo-shoot : plant-horn-02,tail-feather-fan : bird-tail-04,,0.6375,0.75,1.125
,Fuzzy,eyes-tricky,ears-leaf-bug,back-spiky-wing : bug-back-12,mouth-pincer : bug-mouth-04,horn-lagging : bug-horn-02,tail-koi : aquatic-tail-02,,0.0446,0.0525,0.0788
,Normal,eyes-sleepless,ears-leafy,back-turnip : plant-back-02,mouth-risky-fish : aquatic-mouth-08,horn-oranda : aquatic-horn-10,tail-navaga : aquatic-tail-10,,0.0111,0.013,0.0195
897.5151000000001,Normal,eyes-chubby,ears-small-frill,back-spiky-wing : bug-back-12,mouth-piranha : aquatic-mouth-10,horn-dual-blade : beast-horn-10,tail-navaga : aquatic-tail-10,,,,
,Normal,eyes-sleepless,ears-lotus,back-hermit : aquatic-back-02,mouth-kotaro : reptile-mouth-04,horn-beech : plant-horn-04,tail-carrot : plant-tail-02,,0.0153,0.018,0.027
1329.676,Fuzzy,eyes-clear,ears-hollow,back-indian-star : reptile-back-08,mouth-herbivore : plant-mouth-08,horn-rose-bud : plant-horn-06,tail-navaga : aquatic-tail-10,,,,
,Normal,eyes-scar,ears-rosa,back-shiitake : plant-back-04,mouth-serious : plant-mouth-02,horn-cerastes : reptile-horn-06,tail-carrot : plant-tail-02,,0.0136,0.016,0.024
,Normal,eyes-bookworm,ears-lotus,back-mint : plant-back-10,mouth-serious : plant-mouth-02,horn-rose-bud : plant-horn-06,tail-carrot : plant-tail-02,,0.425,0.5,0.75
,Normal,eyes-blossom,ears-leafy,back-mint : plant-back-10,mouth-serious : plant-mouth-02,horn-rose-bud : plant-horn-06,tail-fish-snack : bug-tail-06,,0.0174,0.0204,0.0307
,Normal,eyes-robin,ears-peace-maker,back-pigeon-post : bird-back-08,mouth-peace-maker : bird-mouth-04,horn-eggshell : bird-horn-02,tail-tiny-dino : reptile-tail-06,,0.0128,0.015,0.0225
,Normal,eyes-clear,ears-ear-breathing,back-goldfish : aquatic-back-06,mouth-toothless-bite : reptile-mouth-02,horn-babylonia : aquatic-horn-02,tail-koi : aquatic-tail-02,,0.0213,0.025,0.0375
996.438743,Fuzzy,eyes-tricky,ears-owl,back-bidens : plant-back-06,mouth-catfish : aquatic-mouth-04,horn-caterpillars : bug-horn-06,tail-shrimp : aquatic-tail-12,,,,
,Fuzzy,eyes-puppy,ears-sakura,back-timber : beast-back-10,mouth-silence-whisper : plant-mouth-10,horn-strawberry-shortcake : plant-horn-08,tail-granmas-fan : bird-tail-10,,0.2542,0.299,0.4485
,Normal,eyes-little-owl,ears-nut-cracker,back-kingfisher : bird-back-10,mouth-nut-cracker : beast-mouth-02,horn-dual-blade : beast-horn-10,tail-nut-cracker : beast-tail-10,,0.0094,0.011,0.0165
246.08182,Normal,eyes-clear,ears-bubblemaker,back-snail-shell : bug-back-02,mouth-lam : aquatic-mouth-02,horn-teal-shell : aquatic-horn-04,tail-shiba : beast-tail-06,,,,
6645.76,Normal,eyes-zeal,ears-lotus,back-watering-can : plant-back-08,mouth-hungry-bird : bird-mouth-08,horn-kendama : beast-horn-04,tail-gravel-ant : bug-tail-08,,,,
,Normal,eyes-clear,ears-tiny-fan,back-hermit : aquatic-back-02,mouth-lam : aquatic-mouth-02,horn-babylonia : aquatic-horn-02,tail-the-last-one : bird-tail-06,,0.0272,0.032,0.048
1659.395,Normal,eyes-blossom,ears-peace-maker,back-furball : beast-back-12,mouth-herbivore : plant-mouth-08,horn-cactus : plant-horn-10,tail-yam : plant-tail-08,,,,
414.75,Fuzzy,eyes-bookworm,ears-leafy,back-buzz-buzz : bug-back-06,mouth-lam : aquatic-mouth-02,horn-little-branch : beast-horn-02,tail-swallow : bird-tail-02,,,,
,Fuzzy,eyes-papi,ears-leafy,back-turnip : plant-back-02,mouth-serious : plant-mouth-02,horn-beech : plant-horn-04,tail-cattail : plant-tail-04,,0.0293,0.0344,0.0517
9958.77,Normal,eyes-papi,ears-nyan,back-jaguar : beast-back-06,mouth-serious : plant-mouth-02,horn-lagging : bug-horn-02,tail-ant : bug-tail-02,,,,
2325.169,Normal,eyes-papi,ears-tassels,back-croc : reptile-back-12,mouth-dango : reptile-mouth-10,horn-trump : bird-horn-06,tail-snake-jar : reptile-tail-08,,,,
,Normal,eyes-gero,ears-gill,back-red-ear : reptile-back-10,mouth-risky-fish : aquatic-mouth-08,horn-shoal-star : aquatic-horn-12,tail-pupae : bug-tail-10,,0.0425,0.05,0.075
1657.5,Normal,eyes-zeal,ears-leaf-bug,back-furball : beast-back-12,mouth-nut-cracker : beast-mouth-02,horn-anemone : aquatic-horn-08,tail-snake-jar : reptile-tail-08,,,,
1490.391,Normal,eyes-little-peas,ears-nut-cracker,back-ronin : beast-back-02,mouth-zigzag : plant-mouth-04,horn-bamboo-shoot : plant-horn-02,tail-feather-fan : bird-tail-04,,,,
1158.5,Normal,eyes-confused,ears-tiny-fan,back-bidens : plant-back-06,mouth-peace-maker : bird-mouth-04,horn-rose-bud : plant-horn-06,tail-shiba : beast-tail-06,,,,
1159.2,Normal,eyes-gecko,ears-rosa,back-hero : beast-back-04,mouth-catfish : aquatic-mouth-04,horn-bamboo-shoot : plant-horn-02,tail-hatsune : plant-tail-06,,,,
2156.1929999999998,Normal,eyes-mavis,ears-larva,back-blue-moon : aquatic-back-04,mouth-goda : beast-mouth-04,horn-unko : reptile-horn-02,tail-iguana : reptile-tail-04,,,,
564.1467,Normal,eyes-mavis,ears-innocent-lamb,back-blue-moon : aquatic-back-04,mouth-peace-maker : bird-mouth-04,horn-teal-shell : aquatic-horn-04,tail-wall-gecko : reptile-tail-02,,,,
1660.165,Normal,eyes-neo,ears-bubblemaker,back-jaguar : beast-back-06,mouth-pincer : bug-mouth-04,horn-teal-shell : aquatic-horn-04,tail-koi : aquatic-tail-02,,,,
6644.56,Normal,eyes-gero,ears-puppy,back-mint : plant-back-10,mouth-square-teeth : bug-mouth-10,horn-parasite : bug-horn-10,tail-cloud : bird-tail-08,,,,
,Normal,eyes-little-peas,ears-gill,back-pumpkin : plant-back-12,mouth-zigzag : plant-mouth-04,horn-rose-bud : plant-horn-06,tail-hot-butt : plant-tail-12,,0.0081,0.0095,0.0143
,Normal,eyes-lucas,ears-rosa,back-bidens : plant-back-06,mouth-zigzag : plant-mouth-04,horn-bamboo-shoot : plant-horn-02,tail-cattail : plant-tail-04,,0.0213,0.025,0.0375
1383.4294979427084,Normal,eyes-telescope,ears-tassels,back-anemone : aquatic-back-10,mouth-kawaii : bug-mouth-08,horn-scaly-spoon : reptile-horn-08,tail-yam : plant-tail-08,,,,
1661.945,Fuzzy,eyes-chubby,ears-curly,back-sandal : bug-back-08,mouth-razor-bite : reptile-mouth-08,horn-bamboo-shoot : plant-horn-02,tail-potato-leaf : plant-tail-10,,,,
,Normal,eyes-confused,ears-gill,back-goldfish : aquatic-back-06,mouth-catfish : aquatic-mouth-04,horn-shoal-star : aquatic-horn-12,tail-tadpole : aquatic-tail-06,,0.0093,0.0109,0.0164
,Normal,eyes-little-peas,ears-innocent-lamb,back-turnip : plant-back-02,mouth-nut-cracker : beast-mouth-02,horn-little-branch : beast-horn-02,tail-ant : bug-tail-02,,0.17,0.2,0.3
5990.382,Normal,eyes-kabuki,ears-karimata,back-red-ear : reptile-back-10,mouth-razor-bite : reptile-mouth-08,horn-strawberry-shortcake : plant-horn-08,tail-ranchu : aquatic-tail-08,,,,
729.07509,Normal,eyes-confused,ears-gill,back-risky-beast : beast-back-08,mouth-catfish : aquatic-mouth-04,horn-pliers : bug-horn-08,tail-hatsune : plant-tail-06,,,,
3330.62,Normal,eyes-robin,ears-puppy,back-scarab : bug-back-10,mouth-axie-kiss : beast-mouth-08,horn-pocky : beast-horn-08,tail-navaga : aquatic-tail-10,,,,
69972,Normal,eyes-neo,ears-leafy,back-hermit : aquatic-back-02,mouth-peace-maker : bird-mouth-04,horn-clamshell : aquatic-horn-06,tail-twin-tail : bug-tail-04,,,,
149.8905,Normal,eyes-mavis,ears-earwing,back-timber : beast-back-10,mouth-razor-bite : reptile-mouth-08,horn-anemone : aquatic-horn-08,tail-cattail : plant-tail-04,,,,
595.91069,Normal,eyes-zeal,ears-innocent-lamb,back-shiitake : plant-back-04,mouth-risky-fish : aquatic-mouth-08,horn-cerastes : reptile-horn-06,tail-tiny-dino : reptile-tail-06,,,,
18334.03,Normal,eyes-chubby,ears-hollow,back-mint : plant-back-10,mouth-confident : beast-mouth-10,horn-oranda : aquatic-horn-10,tail-cottontail : beast-tail-02,,,,
3331.02,Normal,eyes-mavis,ears-larva,back-hermit : aquatic-back-02,mouth-pincer : bug-mouth-04,horn-bamboo-shoot : plant-horn-02,tail-cottontail : beast-tail-02,,,,
666.358,Normal,eyes-clear,ears-owl,back-timber : beast-back-10,mouth-kotaro : reptile-mouth-04,horn-imp : beast-horn-04,tail-gravel-ant : bug-tail-08,,,,
,Normal,eyes-robin,ears-hollow,back-garish-worm : bug-back-04,mouth-herbivore : plant-mouth-08,horn-rose-bud : plant-horn-06,tail-yam : plant-tail-08,,0.1275,0.15,0.225
,Normal,eyes-telescope,ears-leaf-bug,back-anemone : aquatic-back-10,mouth-piranha : aquatic-mouth-10,horn-anemone : aquatic-horn-08,tail-yam : plant-tail-08,,0.0115,0.0135,0.0203
,Normal,eyes-zeal,ears-leafy,back-green-thorns : reptile-back-06,mouth-toothless-bite : reptile-mouth-02,horn-unko : reptile-horn-02,tail-wall-gecko : reptile-tail-02,,0.034,0.04,0.06
,Normal,eyes-gecko,ears-pogona,back-green-thorns : reptile-back-06,mouth-zigzag : plant-mouth-04,horn-cerastes : reptile-horn-06,tail-iguana : reptile-tail-04,,0.2125,0.25,0.375
4015.1879999999996,Normal,eyes-blossom,ears-inkling,back-scarab : bug-back-10,mouth-risky-fish : aquatic-mouth-08,horn-pocky : beast-horn-08,tail-pupae : bug-tail-10,,,,
6681.4,Fuzzy,eyes-nerdy,ears-owl,back-sandal : bug-back-08,mouth-kotaro : reptile-mouth-04,horn-scaly-spoon : reptile-horn-08,tail-hare : beast-tail-08,,,,
,Normal,eyes-calico-zeal,ears-early-bird,back-raven : bird-back-06,mouth-kotaro : reptile-mouth-04,horn-babylonia : aquatic-horn-02,tail-nimo : aquatic-tail-04,,15.13,17.8,26.7
333.829,Normal,eyes-sleepless,ears-peace-maker,back-cupid : bird-back-04,mouth-catfish : aquatic-mouth-04,horn-bamboo-shoot : plant-horn-02,tail-gerbil : beast-tail-12,,,,
898.52187,Normal,eyes-cucumber-slice,ears-sakura,back-watering-can : plant-back-08,mouth-silence-whisper : plant-mouth-10,horn-strawberry-shortcake : plant-horn-08,tail-granmas-fan : bird-tail-10,,,,
,Normal,eyes-neo,ears-hollow,back-watering-can : plant-back-08,mouth-serious : plant-mouth-02,horn-cactus : plant-horn-10,tail-yam : plant-tail-08,,0.0106,0.0125,0.0188
,Normal,eyes-little-peas,ears-nyan,back-green-thorns : reptile-back-06,mouth-nut-cracker : beast-mouth-02,horn-merry : beast-horn-06,tail-nut-cracker : beast-tail-10,,0.425,0.5,0.75
569.33,Normal,eyes-mavis,ears-clover,back-hermit : aquatic-back-02,mouth-catfish : aquatic-mouth-04,horn-clamshell : aquatic-horn-06,tail-the-last-one : bird-tail-06,,,,
1339.9959999999999,Normal,eyes-confused,ears-leafy,back-raven : bird-back-06,mouth-pincer : bug-mouth-04,horn-rose-bud : plant-horn-06,tail-cattail : plant-tail-04,,,,
6683.94,Normal,eyes-cucumber-slice,ears-hollow,back-timber : beast-back-10,mouth-herbivore : plant-mouth-08,horn-dual-blade : beast-horn-10,tail-nut-cracker : beast-tail-10,,,,
668.58,Normal,eyes-cucumber-slice,ears-beetle-spike,back-timber : beast-back-10,mouth-doubletalk : bird-mouth-02,horn-anemone : aquatic-horn-08,tail-shrimp : aquatic-tail-12,,,,
2005.2540000000001,Normal,eyes-puppy,ears-gill,back-risky-beast : beast-back-08,mouth-hungry-bird : bird-mouth-08,horn-dual-blade : beast-horn-10,tail-navaga : aquatic-tail-10,,,,
334.419,Normal,eyes-chubby,ears-nyan,back-garish-worm : bug-back-04,mouth-little-owl : bird-mouth-10,horn-strawberry-shortcake : plant-horn-08,tail-hatsune : plant-tail-06,,,,
,Normal,eyes-little-peas,ears-leafy,back-bidens : plant-back-06,mouth-zigzag : plant-mouth-04,horn-beech : plant-horn-04,tail-tadpole : aquatic-tail-06,,0.0297,0.0349,0.0524
,Normal,eyes-lucas,ears-pink-cheek,back-snail-shell : bug-back-02,mouth-peace-maker : bird-mouth-04,horn-rose-bud : plant-horn-06,tail-the-last-one : bird-tail-06,,0.153,0.18,0.27
1673.66,Normal,eyes-scar,ears-puppy,back-timber : beast-back-10,mouth-little-owl : bird-mouth-10,horn-pocky : beast-horn-08,tail-potato-leaf : plant-tail-10,,,,
1675.28,Normal,eyes-zeal,ears-beetle-spike,back-buzz-buzz : bug-back-06,mouth-mosquito : bug-mouth-02,horn-lagging : bug-horn-02,tail-tadpole : aquatic-tail-06,,,,
1675.04,Normal,eyes-cucumber-slice,ears-hollow,back-risky-beast : beast-back-08,mouth-herbivore : plant-mouth-08,horn-oranda : aquatic-horn-10,tail-carrot : plant-tail-02,,,,
,Normal,eyes-neo,ears-clover,back-shiitake : plant-back-04,mouth-kotaro : reptile-mouth-04,horn-rose-bud : plant-horn-06,tail-nimo : aquatic-tail-04,,0.0765,0.09,0.135
26742.08,Normal,eyes-mavis,ears-innocent-lamb,back-balloon : bird-back-02,mouth-doubletalk : bird-mouth-02,horn-lagging : bug-horn-02,tail-ant : bug-tail-02,,,,
,Normal,eyes-tricky,ears-curved-spine,back-bone-sail : reptile-back-02,mouth-goda : beast-mouth-04,horn-cerastes : reptile-horn-06,tail-iguana : reptile-tail-04,,0.2975,0.35,0.525
,Fuzzy,eyes-sleepless,ears-pink-cheek,back-goldfish : aquatic-back-06,mouth-doubletalk : bird-mouth-02,horn-babylonia : aquatic-horn-02,tail-koi : aquatic-tail-02,,0.0085,0.01,0.015
,Normal,eyes-sleepless,ears-sakura,back-goldfish : aquatic-back-06,mouth-risky-fish : aquatic-mouth-08,horn-oranda : aquatic-horn-10,tail-ant : bug-tail-02,,0.0068,0.008,0.012
,Normal,eyes-gero,ears-earwing,back-goldfish : aquatic-back-06,mouth-risky-fish : aquatic-mouth-08,horn-arco : beast-horn-12,tail-ant : bug-tail-02,,0.0255,0.03,0.045
,Normal,eyes-lucas,ears-curly,back-ronin : beast-back-02,mouth-nut-cracker : beast-mouth-02,horn-imp : beast-horn-04,tail-nut-cracker : beast-tail-10,,0.011,0.0129,0.0194
401.66639999999995,Normal,eyes-gero,ears-puppy,back-red-ear : reptile-back-10,mouth-tiny-turtle : reptile-mouth-10,horn-anemone : aquatic-horn-08,tail-potato-leaf : plant-tail-10,,,,
,Normal,eyes-zeal,ears-leafy,back-ronin : beast-back-02,mouth-mosquito : bug-mouth-02,horn-bamboo-shoot : plant-horn-02,tail-nimo : aquatic-tail-04,,0.0153,0.018,0.027
5031.165,Normal,eyes-gecko,ears-beetle-spike,back-snail-shell : bug-back-02,mouth-doubletalk : bird-mouth-02,horn-antenna : bug-horn-04,tail-feather-fan : bird-tail-04,,,,
503.1,Normal,eyes-kotaro,ears-sakura,back-spiky-wing : bug-back-12,mouth-herbivore : plant-mouth-08,horn-incisor : reptile-horn-10,tail-gila : reptile-tail-10,,,,
335.2,Normal,eyes-sleepless,ears-leafy,back-shiitake : plant-back-04,mouth-doubletalk : bird-mouth-02,horn-teal-shell : aquatic-horn-04,tail-koi : aquatic-tail-02,,,,
15285.56632,Normal,eyes-dokuganryu,ears-maiko,back-sandal : bug-back-08,mouth-doubletalk : bird-mouth-02,horn-incisor : reptile-horn-10,tail-pupae : bug-tail-10,,,,
,Normal,eyes-sleepless,ears-inkling,back-watering-can : plant-back-08,mouth-square-teeth : bug-mouth-10,horn-rose-bud : plant-horn-06,tail-hatsune : plant-tail-06,,0.0145,0.017,0.0255
468.5548,Normal,eyes-cucumber-slice,ears-zen,back-risky-beast : beast-back-08,mouth-herbivore : plant-mouth-08,horn-dual-blade : beast-horn-10,tail-nut-cracker : beast-tail-10,,,,
200.7306,Curly,eyes-little-owl,ears-gill,back-hermit : aquatic-back-02,mouth-piranha : aquatic-mouth-10,horn-babylonia : aquatic-horn-02,tail-nut-cracker : beast-tail-10,,,,
30047.470030120887,Normal,eyes-cucumber-slice,ears-puppy,back-mint : plant-back-10,mouth-mosquito : bug-mouth-02,horn-anemone : aquatic-horn-08,tail-potato-leaf : plant-tail-10,,,,
16750.050000000003,Normal,eyes-neo,ears-karimata,back-perch : aquatic-back-12,mouth-geisha : aquatic-mouth-10,horn-teal-shell : aquatic-horn-04,tail-rice : beast-tail-04,,,,
130.4706,Normal,eyes-cucumber-slice,ears-sakura,back-ronin : beast-back-02,mouth-peace-maker : bird-mouth-04,horn-kestrel : bird-horn-08,tail-nut-cracker : beast-tail-10,,,,
2004.498,Normal,eyes-kotaro,ears-swirl,back-red-ear : reptile-back-10,mouth-silence-whisper : plant-mouth-10,horn-wing-horn : bird-horn-10,tail-yam : plant-tail-08,,,,
4681.5019999999995,Normal,eyes-puppy,ears-mon,back-red-ear : reptile-back-10,mouth-hungry-bird : bird-mouth-08,horn-parasite : bug-horn-10,tail-hot-butt : plant-tail-12,,,,
43400.11,Normal,eyes-yen,ears-bubblemaker,back-pumpkin : plant-back-12,mouth-dango : reptile-mouth-10,horn-kendama : beast-horn-04,tail-ant : bug-tail-02,,,,
233.7125,Normal,eyes-bookworm,ears-ear-breathing,back-watering-can : plant-back-08,mouth-nut-cracker : beast-mouth-02,horn-scaly-spoon : reptile-horn-08,tail-feather-fan : bird-tail-04,,,,
500.814,Normal,eyes-cucumber-slice,ears-swirl,back-risky-beast : beast-back-08,mouth-confident : beast-mouth-10,horn-pocky : beast-horn-08,tail-post-fight : bird-tail-12,,,,
3338.88,Normal,eyes-little-owl,ears-hollow,back-red-ear : reptile-back-10,mouth-piranha : aquatic-mouth-10,horn-dual-blade : beast-horn-10,tail-potato-leaf : plant-tail-10,,,,
334.177,Normal,eyes-cucumber-slice,ears-zen,back-red-ear : reptile-back-10,mouth-herbivore : plant-mouth-08,horn-antenna : bug-horn-04,tail-the-last-one : bird-tail-06,,,,
13499.76,Normal,eyes-chubby,ears-seaslug,back-kingfisher : bird-back-10,mouth-dango : reptile-mouth-10,horn-umaibo : beast-horn-08,tail-pupae : bug-tail-10,,,,
182.27268,Normal,eyes-little-peas,ears-ear-breathing,back-hermit : aquatic-back-02,mouth-lam : aquatic-mouth-02,horn-lagging : bug-horn-02,tail-cattail : plant-tail-04,,,,
1012.3919999999999,Fuzzy,eyes-scar,ears-nimo,back-blue-moon : aquatic-back-04,mouth-serious : plant-mouth-02,horn-strawberry-shortcake : plant-horn-08,tail-pupae : bug-tail-10,,,,
104.58997,Normal,eyes-clear,ears-innocent-lamb,back-hero : beast-back-04,mouth-toothless-bite : reptile-mouth-02,horn-beech : plant-horn-04,tail-navaga : aquatic-tail-10,,,,
2191.488,Normal,eyes-papi,ears-curly,back-ronin : beast-back-02,mouth-lam : aquatic-mouth-02,horn-shoal-star : aquatic-horn-12,tail-navaga : aquatic-tail-10,,,,
,Normal,eyes-sleepless,ears-nut-cracker,back-hermit : aquatic-back-02,mouth-toothless-bite : reptile-mouth-02,horn-bamboo-shoot : plant-horn-02,tail-hatsune : plant-tail-06,,0.0082,0.0096,0.0144
,Normal,eyes-neo,ears-puppy,back-watering-can : plant-back-08,mouth-herbivore : plant-mouth-08,horn-beech : plant-horn-04,tail-carrot : plant-tail-02,,0.017,0.02,0.03
,Fuzzy,eyes-gecko,ears-friezard,back-jaguar : beast-back-06,mouth-kotaro : reptile-mouth-04,horn-scaly-spear : reptile-horn-04,tail-wall-gecko : reptile-tail-02,,0.0595,0.07,0.105
,Fuzzy,eyes-puppy,ears-hollow,back-anemone : aquatic-back-10,mouth-serious : plant-mouth-02,horn-anemone : aquatic-horn-08,tail-nimo : aquatic-tail-04,,0.0069,0.0081,0.0122
,Normal,eyes-kotaro,ears-rosa,back-mint : plant-back-10,mouth-pincer : bug-mouth-04,horn-parasite : bug-horn-10,tail-fish-snack : bug-tail-06,,0.01,0.0118,0.0177
2255.076,Fuzzy,eyes-cucumber-slice,ears-early-bird,back-watering-can : plant-back-08,mouth-silence-whisper : plant-mouth-10,horn-strawberry-shortcake : plant-horn-08,tail-tiny-dino : reptile-tail-06,,,,
,Normal,eyes-little-peas,ears-nimo,back-goldfish : aquatic-back-06,mouth-lam : aquatic-mouth-02,horn-caterpillars : bug-horn-06,tail-carrot : plant-tail-02,,0.017,0.02,0.03
1695.7,Normal,eyes-puppy,ears-curly,back-cupid : bird-back-04,mouth-confident : beast-mouth-10,horn-strawberry-shortcake : plant-horn-08,tail-navaga : aquatic-tail-10,,,,
